Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
8.111,42.092,3327,1313,2307379,693.531,529.647,487,250,3023,216.780,103.563,8.102,1.322,0.466,1.220,217.722,102.913,8.099,195,95,3,43,20,12
9.247,44.448,3793,1371,2387068,629.335,406.094,490,250,2790,184.277,242.135,12.040,1.344,0.388,1.310,184.619,242.512,12.023,169,224,5,32,34,13
