Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
8.406,45.087,3448,1411,2089816,606.095,401.378,446,250,2449,238.123,147.630,10.824,1.328,0.468,1.280,238.544,147.881,10.774,222,126,6,31,45,10
5.193,26.577,2130,741,1626608,763.666,588.603,528,250,3695,124.504,184.823,11.377,1.045,0.180,1.027,124.393,184.852,11.343,115,173,6,19,25,12
