measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1548.9062,314.6194,1044.5938,2164.5938,3494.7313,105620
microtubule,2,3,638.5781,207.253,303.5938,1124.5938,1567.0042,47359
microtubule,3,3,828.875,146.0107,522.5938,1073.5938,1969.9802,59538
microtubule,1,1,1183.8906,1241.8221,91.5,3995.5,2717.731,82137
microtubule,2,1,50.6094,16.9866,15.5,95.5,317.8743,9607
microtubule,3,1,79.4844,26.5871,22.5,148.5,379.0205,11455
microtubule,1,2,1217.0625,75.8008,1068.9375,1373.9375,2795.5203,84488
microtubule,2,2,894.2969,53.7901,789.9375,1003.9375,2112.0261,63831
microtubule,3,2,1043.9688,60.9811,889.9375,1171.9375,2428.9739,73410
cytoplasm,1,3,171.3594,52.6612,90.5938,310.5938,577.6134,17457
cytoplasm,2,3,111.4844,21.9437,68.5938,153.5938,450.821,13625
cytoplasm,3,3,177.3594,29.1345,126.5938,273.5938,590.3191,17841
cytoplasm,1,1,59.8438,23.3797,16.5,112.5,337.4292,10198
cytoplasm,2,1,62.2188,21.5749,20.5,129.5,342.4585,10350
cytoplasm,3,1,89.5312,50.5271,36.5,218.5,400.296,12098
cytoplasm,1,2,1034.75,70.232,904.9375,1175.9375,2409.4521,72820
cytoplasm,2,2,862.6406,75.8163,695.9375,1006.9375,2044.9902,61805
cytoplasm,3,2,970.6094,63.6444,798.9375,1123.9375,2273.6268,68715
