measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1343.8438,297.2017,651.2969,1774.2969,3067.4688,92707
microtubule,2,3,1397.3281,365.4801,572.2969,1912.2969,3180.7283,96130
microtubule,3,3,1162.4844,118.979,888.2969,1428.2969,2683.4189,81100
microtubule,1,1,161.2344,54.6645,82.5156,376.5156,556.3379,16814
microtubule,2,1,126.1406,47.3355,41.5156,231.5156,482.0228,14568
microtubule,3,1,188.625,113.028,83.5156,584.5156,614.3408,18567
microtubule,1,2,128.4375,16.0386,91.1875,167.1875,510.8753,15440
microtubule,2,2,123.875,16.4962,94.1875,157.1875,501.2137,15148
microtubule,3,2,121.8594,17.7648,92.1875,167.1875,496.9454,15019
cytoplasm,1,3,214.1094,25.9198,150.2969,284.2969,675.1231,20404
cytoplasm,2,3,233.9375,54.4658,150.2969,362.2969,717.1115,21673
cytoplasm,3,3,279.75,54.2226,180.2969,416.2969,814.1248,24605
cytoplasm,1,1,95.0312,27.2665,50.5156,174.5156,416.145,12577
cytoplasm,2,1,69.2656,18.5558,38.5156,128.5156,361.5833,10928
cytoplasm,3,1,112.8594,37.5238,49.5156,225.5156,453.8982,13718
cytoplasm,1,2,100.7969,16.3402,70.1875,136.1875,452.343,13671
cytoplasm,2,2,81.8438,12.7357,55.1875,112.1875,412.2076,12458
cytoplasm,3,2,82.3594,15.0613,58.1875,122.1875,413.2995,12491
