measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1700.6406,368.1122,1043.2344,2526.2344,3825.2782,115610
microtubule,2,3,938.9219,208.9861,605.2344,1319.2344,2212.249,66860
microtubule,3,3,1457.8594,269.3916,836.2344,2146.2344,3311.1603,100072
microtubule,1,1,673.2188,664.6481,62,2565,1639.4995,49550
microtubule,2,1,98.5625,27.5046,45,162,422.5971,12772
microtubule,3,1,315.3594,192.2842,82,761,881.6901,26647
microtubule,1,2,1017.2188,77.5773,814.8281,1147.8281,2376.7945,71833
microtubule,2,2,894.125,78.6026,694.8281,1025.8281,2116.129,63955
microtubule,3,2,1102.8906,77.8967,894.8281,1285.8281,2558.2148,77316
cytoplasm,1,3,232.2812,41.5258,159.2344,352.2344,715.8541,21635
cytoplasm,2,3,280.9219,51.0141,182.2344,403.2344,818.8564,24748
cytoplasm,3,3,236.3438,31.1428,163.2344,302.2344,724.4569,21895
cytoplasm,1,1,160.2656,46.6354,60,256,553.2608,16721
cytoplasm,2,1,143.4844,46.2007,66,238,517.7245,15647
cytoplasm,3,1,172.0156,34.1721,106,251,578.1428,17473
cytoplasm,1,2,1197.8906,105.5012,976.8281,1423.8281,2759.3885,83396
cytoplasm,2,2,1216.7969,64.5716,1084.8281,1378.8281,2799.4247,84606
cytoplasm,3,2,1362.5,52.132,1254.8281,1497.8281,3107.9683,93931
