measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,3125.0312,473.1102,2408.3594,3985.3594,6849.7991,207019
microtubule,2,3,3128.875,439.5562,2148.3594,3822.3594,6857.9387,207265
microtubule,3,3,2345.4844,494.4254,1462.3594,3230.3594,5199.0167,157128
microtubule,1,1,132.1406,49.4623,56.0156,263.0156,495.7873,14984
microtubule,2,1,1300.6719,1355.3254,121.0156,3993.0156,2970.29,89770
microtubule,3,1,75.5,31.102,21.0156,173.0156,375.8441,11359
microtubule,1,2,293.5781,57.7693,173.8125,457.8125,850.7861,25713
microtubule,2,2,272.2969,29.3095,222.8125,328.8125,805.7205,24351
microtubule,3,2,198.9844,25.5172,143.8125,264.8125,650.4727,19659
cytoplasm,1,3,293.5781,53.0984,194.3594,446.3594,853.8632,25806
cytoplasm,2,3,292.0469,48.2559,183.3594,401.3594,850.6206,25708
cytoplasm,3,3,266.4219,55.4345,161.3594,405.3594,796.3567,24068
cytoplasm,1,1,79.0469,36.3331,22.0156,177.0156,383.355,11586
cytoplasm,2,1,130.9844,48.0215,51.0156,246.0156,493.3388,14910
cytoplasm,3,1,82.6406,38.6061,26.0156,184.0156,390.9652,11816
cytoplasm,1,2,258.0469,36.6128,192.8125,347.8125,775.5445,23439
cytoplasm,2,2,302.4688,28.4946,245.8125,352.8125,869.613,26282
cytoplasm,3,2,198.3281,17.9912,153.8125,232.8125,649.083,19617
