measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,782.4219,150.8972,433.6562,1030.6562,1890.5365,57137
microtubule,2,3,981.9062,261.1349,397.6562,1395.6562,2312.9682,69904
microtubule,3,3,802.4219,94.9146,629.6562,1035.6562,1932.8888,58417
microtubule,1,1,58.3906,16.5372,21.5625,96.5625,338.4549,10229
microtubule,2,1,95.0156,29.4828,44.5625,182.5625,416.0127,12573
microtubule,3,1,42.5625,16.1157,16.5625,94.5625,304.937,9216
microtubule,1,2,3919.5312,0,3919.5312,3919.5312,8671.6454,262080
microtubule,2,2,3919.5312,0,3919.5312,3919.5312,8671.6454,262080
microtubule,3,2,3919.5312,0,3919.5312,3919.5312,8671.6454,262080
cytoplasm,1,3,82.1406,19.4381,35.6562,150.6562,407.6084,12319
cytoplasm,2,3,125.7031,28.762,55.6562,183.6562,499.8571,15107
cytoplasm,3,3,153.1094,23.1029,108.6562,219.6562,557.8931,16861
cytoplasm,1,1,31.5938,14.3139,9.5625,71.5625,281.7094,8514
cytoplasm,2,1,67.6719,27.1417,24.5625,145.5625,358.109,10823
cytoplasm,3,1,54.2969,20.7029,19.5625,102.5625,329.7859,9967
cytoplasm,1,2,3919.5312,0,3919.5312,3919.5312,8671.6454,262080
cytoplasm,2,2,3919.5312,0,3919.5312,3919.5312,8671.6454,262080
cytoplasm,3,2,3919.5312,0,3919.5312,3919.5312,8671.6454,262080
