measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1078.9375,350.3078,288.5625,1524.5625,2628.7579,79448
microtubule,2,3,773.4219,276.9417,317.5625,1266.5625,1981.7926,59895
microtubule,3,3,838.0625,179.1507,505.5625,1207.5625,2118.6767,64032
microtubule,1,1,57.2031,21.1145,9.8438,108.8438,360.7561,10903
microtubule,2,1,89.1094,54.3338,24.8438,351.8438,428.3213,12945
microtubule,3,1,44.8281,23.755,-4.1562,97.8438,334.5505,10111
microtubule,1,2,1076.0312,60.0191,917.8281,1230.8281,2626.2764,79373
microtubule,2,2,1310.4688,82.4192,1108.8281,1507.8281,3122.7254,94377
microtubule,3,2,1042.9219,61.0703,915.8281,1173.8281,2556.1633,77254
cytoplasm,1,3,203.75,56.1833,111.5625,336.5625,775.4452,23436
cytoplasm,2,3,247.1094,44.8298,166.5625,390.5625,867.2638,26211
cytoplasm,3,3,82.8438,24.545,22.5625,158.5625,519.412,15698
cytoplasm,1,1,50.1719,21.7176,10.8438,107.8438,345.8666,10453
cytoplasm,2,1,74.6875,25.4822,20.8438,141.8438,397.7813,12022
cytoplasm,3,1,80.9531,35.9542,18.8438,175.8438,411.0495,12423
cytoplasm,1,2,1078.9062,94.6795,890.8281,1270.8281,2632.3645,79557
cytoplasm,2,2,1299.4688,72.1265,1157.8281,1495.8281,3099.4316,93673
cytoplasm,3,2,1261.9531,60.7512,1082.8281,1411.8281,3019.9878,91272
