measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1078.5156,348.9306,584.2656,1782.2656,2560.7295,77392
microtubule,2,3,774.8125,144.3293,345.2656,1046.2656,1917.6023,57955
microtubule,3,3,877.9062,241.9829,548.2656,1484.2656,2135.9155,64553
microtubule,1,1,69.7656,30.2677,2.6094,134.6094,387.855,11722
microtubule,2,1,76.4062,25.7147,18.6094,141.6094,401.9173,12147
microtubule,3,1,77.6094,35.4907,17.6094,168.6094,404.465,12224
microtubule,1,2,3925.4688,0,3925.4688,3925.4688,8671.6454,262080
microtubule,2,2,3925.4688,0,3925.4688,3925.4688,8671.6454,262080
microtubule,3,2,3925.4688,0,3925.4688,3925.4688,8671.6454,262080
cytoplasm,1,3,246.4375,44.8612,159.2656,368.2656,798.7059,24139
cytoplasm,2,3,195.6562,35.5963,128.2656,300.2656,691.1706,20889
cytoplasm,3,3,176.9688,43.2393,96.2656,317.2656,651.5976,19693
cytoplasm,1,1,38.9688,14.2922,16.6094,77.6094,322.6389,9751
cytoplasm,2,1,47.5156,17.937,8.6094,98.6094,340.738,10298
cytoplasm,3,1,21.3438,12.5309,-0.3906,48.6094,285.3159,8623
cytoplasm,1,2,3925.4688,0,3925.4688,3925.4688,8671.6454,262080
cytoplasm,2,2,3925.4688,0,3925.4688,3925.4688,8671.6454,262080
cytoplasm,3,2,3925.4688,0,3925.4688,3925.4688,8671.6454,262080
