measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2149.0156,531.5861,1013.5,3199.5,4767.8498,144097
microtubule,2,3,1028.9531,312.1739,401.5,1734.5,2395.9854,72413
microtubule,3,3,1207.5781,132.2063,909.5,1439.5,2774.2449,83845
microtubule,1,1,153.9219,72.2506,67.3125,373.3125,537.0478,16231
microtubule,2,1,81.7344,33.7191,26.3125,179.3125,384.1822,11611
microtubule,3,1,86.2812,52.1725,13.3125,210.3125,393.8108,11902
microtubule,1,2,199.3438,33.0707,128.1094,265.1094,637.8993,19279
microtubule,2,2,156.2812,29.509,93.1094,224.1094,546.7094,16523
microtubule,3,2,149.3125,22.0203,102.1094,202.1094,531.9522,16077
cytoplasm,1,3,177.4219,27.6298,127.5,236.5,592.7676,17915
cytoplasm,2,3,153.25,30.6843,101.5,249.5,541.5808,16368
cytoplasm,3,3,102.0625,19.4045,61.5,164.5,433.1852,13092
cytoplasm,1,1,73.6094,22.1837,40.3125,149.3125,366.9766,11091
cytoplasm,2,1,80.6719,34.8704,22.3125,173.3125,381.9322,11543
cytoplasm,3,1,92.7188,24.6633,43.3125,152.3125,407.4429,12314
cytoplasm,1,2,168.7812,23.2782,118.1094,219.1094,573.1796,17323
cytoplasm,2,2,144.7031,16.1055,114.1094,179.1094,522.1913,15782
cytoplasm,3,2,138.4375,20.6652,104.1094,182.1094,508.9231,15381
