measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1490.8906,308.3542,916.2344,2026.2344,3789.8081,114538
microtubule,2,3,1269.4688,336.5116,636.2344,2024.2344,3320.9212,100367
microtubule,3,3,1429.6562,439.9614,646.2344,2629.2344,3660.1371,110619
microtubule,1,1,-45.75,16.4575,-78.8438,-8.8438,322.0764,9734
microtubule,2,1,-16.0781,27.5126,-68.8438,58.1562,384.9101,11633
microtubule,3,1,-44.0625,12.9926,-75.8438,-16.8438,325.6499,9842
microtubule,1,2,-540.6875,160.4671,-879.25,-148.25,5682.76,171748
microtubule,2,2,-662.8438,215.8321,-1169.25,-328.25,5424.0798,163930
microtubule,3,2,-637.125,124.0598,-963.25,-363.25,5478.5422,165576
cytoplasm,1,3,217.9062,91.5857,67.2344,392.2344,1094.1136,33067
cytoplasm,2,3,164.7188,74.4346,23.2344,320.2344,981.4828,29663
cytoplasm,3,3,219.0469,53.3874,101.2344,322.2344,1096.529,33140
cytoplasm,1,1,276.9375,223.815,-27.8438,854.1562,1005.4053,30386
cytoplasm,2,1,-25.4375,18.5778,-62.8438,27.1562,365.0906,11034
cytoplasm,3,1,-43.0938,18.4339,-74.8438,-12.8438,327.7014,9904
cytoplasm,1,2,-622.1406,189.9575,-1132.25,-301.25,5510.2734,166535
cytoplasm,2,2,-223.7812,279.1746,-677.25,361.75,6353.8464,192030
cytoplasm,3,2,-1063.7656,156.0467,-1347.25,-797.25,4575.0804,138271
